  workflow,    t_alloc,      #team, #ftrs_spec,     fuzzed,         co,   #exec_wf,  #exec_tdd,   #exec_co,  #exec_spc,  #exec_imp,  #exec_tng,  #exec_dbg,  #exec_rfg,   #fuzz_wf,  #fuzz_tdd,   #fuzz_co,  #fuzz_spc,  #fuzz_imp,  #fuzz_tng,  #fuzz_dbg,  #fuzz_rfg,  #fuzz_tot,  #lines_wf, #lines_tdd,  #lines_co, #lines_spc, #lines_imp, #lines_tng, #lines_dbg, #lines_rfg,    mtf_avg,        mtf,     t_used, #ftrs_impld,     #t_run
WaterfallD,        500,          3,  0 1 2 3 4, CTIDR     ,      0.200,         25,          0,       1198,        125,        124,        116,        105,        104,          0,          0,         15,          0,          3,          2,          1,          0,         21,         16,          6,          8,          3,          5,          7,          4,          5,      85.00, [50, 0, 70, 84, 5, 42, 147, 126, 53, 54, 103, 36, 118, 116, 288, 43, 71, 140, 89, 66, 77, 68, 168, 45, 68],        130,       5.00,        187
WaterfallD,        500,          3,  0 1 2 3 4, CTIDR     ,      0.500,         25,          0,       1224,        124,        120,        120,        120,        120,          0,          0,          9,          0,          1,          0,          0,          1,         11,         16,          6,          8,          3,          5,          7,          4,          5,      88.00, [71, 39, 76, 112, 284, 104, 31, 109, 123, 43, 90, 3, 98, 56, 71, 65, 0, 250, 125, 64, 44, 87, 19, 178, 67],         33,       4.96,        142
WaterfallD,        500,          3,  0 1 2 3 4, CTIDR     ,      1.000,         25,          0,       1209,        125,        124,        117,        110,        110,          0,          0,          7,          0,          0,          0,          0,          0,          7,         16,          6,          8,          3,          5,          7,          4,          5,      77.00, [29, 80, 90, 85, 52, 95, 75, 79, 82, 107, 32, 73, 112, 44, 39, 145, 49, 177, 111, 1, 144, 64, 29, 32, 123],         91,       5.00,        163
WaterfallD,        500,          3, 0 1 2 3 4 5, CTIDR     ,      0.001,         25,          0,         81,         81,          0,          0,          0,          0,          0,          0,        271,          0,          0,          0,          0,          0,        271,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],        500,       1.80,         30
WaterfallD,        500,          3, 0 1 2 3 4 5, CTIDR     ,      0.002,         25,          0,        102,         91,          5,          3,          0,          0,          0,          0,        231,          0,          0,          2,          0,          0,        233,         16,          6,          8,          3,          5,          7,          4,          5,       1.00, [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0],        500,       2.40,         31
WaterfallD,        500,          3, 0 1 2 3 4 5, CTIDR     ,      0.005,         25,          0,        165,        124,         30,          0,          0,          0,          0,          0,        154,          0,         16,          0,          0,          0,        170,         16,          6,          8,          3,          5,          7,          4,          5,       0.00, [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],        500,       4.48,        136
WaterfallD,        500,          3, 0 1 2 3 4 5, CTIDR     ,      0.010,         25,          0,        264,        134,         56,         22,          0,          0,          0,          0,        130,          0,         12,         27,          0,          0,        169,         16,          6,          8,          3,          5,          7,          4,          5,       5.00, [0, 94, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 1, 5, 0, 3, 0, 0, 27, 0],        500,       4.96,        131
WaterfallD,        500,          3, 0 1 2 3 4 5, CTIDR     ,      0.020,         25,          0,        491,        142,         94,         46,         40,         30,          0,          0,         85,          0,         12,         28,          0,          7,        132,         16,          6,          8,          3,          5,          7,          4,          5,      25.00, [0, 315, 0, 20, 4, 0, 2, 0, 1, 0, 5, 56, 38, 61, 1, 1, 0, 0, 36, 1, 0, 85, 1, 0, 1],        500,       5.44,        150
WaterfallD,        500,          3, 0 1 2 3 4 5, CTIDR     ,      0.050,         25,          0,        654,        147,        115,         76,         46,         38,          0,          0,         60,          0,          9,          5,          4,          5,         83,         16,          6,          8,          3,          5,          7,          4,          5,      19.00, [19, 25, 36, 93, 3, 23, 26, 11, 0, 0, 1, 25, 80, 50, 21, 1, 0, 0, 0, 3, 0, 0, 5, 45, 21],        422,       5.76,        175
WaterfallD,        500,          3, 0 1 2 3 4 5, CTIDR     ,      0.100,         25,          0,       1238,        149,        140,        119,        114,        111,          0,          0,         72,          0,          1,          4,          9,         11,         97,         16,          6,          8,          3,          5,          7,          4,          5,      79.00, [54, 56, 6, 111, 435, 94, 122, 55, 89, 44, 24, 6, 38, 54, 81, 0, 54, 73, 2, 232, 74, 179, 2, 93, 1],        325,       5.96,        225
WaterfallD,        500,          3, 0 1 2 3 4 5, CTIDR     ,      0.200,         25,          0,       1314,        150,        146,        131,        126,        124,          0,          0,         39,          0,          0,          0,          1,         11,         51,         16,          6,          8,          3,          5,          7,          4,          5,      68.00, [46, 38, 82, 20, 94, 78, 1, 152, 43, 45, 87, 110, 164, 42, 112, 1, 107, 65, 72, 32, 113, 106, 4, 47, 52],        208,       6.00,        290
